city,community_name,district,subdistrict,road,nearby,price,price_yuan,original_price,price_change,secondhand_count,rent_count,year_built,fetch_date,detail_links,longitude,latitude,synthetic
济南,绿地IFC中央公馆B7地块,2023历下,CBD,齐音路,"近地铁,近学校,二环绕城高速之间,次新小区",2.5581,25581,25581 元/m²,0.28%,5,21,2023,2026-05-27,二手房(5) | 租房(21) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.104314,36.669668,0
枣庄,鲁水佳园二区,2012滕州,荆河,龙山路13号,,0.7589,7589,7589 元/m²,3.51%,6,6,2012,2026-05-27,二手房(6) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.155201,35.099823,0
枣庄,金色家园(滕州),1993滕州,荆河,文昌路1085号,,0.6579,6579,6579 元/m²,0.39%,28,16,1993,2026-05-27,二手房(28) | 租房(16) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.548179,34.862656,0
枣庄,滕州安居小区(别墅),滕州,龙泉,安居东街,"近地铁,近学校,别墅",1.36,13600,13600 元/m²,持平,0,1,,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.174756,35.103287,0
枣庄,静雅公寓,1995滕州,北辛,新兴北路88号,"近地铁,近学校,大户型居多",0.6013,6013,6013 元/m²,持平,0,3,1995,2026-05-27,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.155395,35.102195,0
枣庄,立新南里,2000市中,城北区域,新声路29号,,0.58,5800,5800 元/m²,持平,0,0,2000,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.323759,34.810858,0
枣庄,大观园新宿舍楼,1998市中,东湖商圈,解放路178号,"近地铁,近学校,小户型居多",0.51,5100,5100 元/m²,持平,3,0,1998,2026-05-27,二手房(3) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.569702,34.860003,0
枣庄,建行宿舍(山亭),1998山亭,山亭城区,香港街,,0.495,4950,4950 元/m²,持平,1,0,1998,2026-05-27,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.454173,35.097339,0
枣庄,长城贸易公司宿舍,滕州,龙泉,善国南路,,0.62,6200,6200 元/m²,持平,0,2,,2026-05-27,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.415946,35.145535,0
枣庄,绿城明月江南(别墅),2017滕州,龙泉,"北辛东路,近320省道","近地铁,近学校,大户型居多,别墅",1.208,12080,12080 元/m²,7.30%,0,1,2017,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.212434,35.111039,0
枣庄,银光上城,2008山亭,山亭城区,邾国路517号,,0.5552,5552,5552 元/m²,2.31%,4,5,2008,2026-05-27,二手房(4) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.46675,35.096474,0
枣庄,财政局宿舍(振兴北路),1997市中,城北区域,振兴北路,,0.55,5500,5500 元/m²,7.36%,1,0,1997,2026-05-27,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.559291,34.863057,0
枣庄,柴里矿宿舍,1998薛城,城南区域,临山路178号,,0.58,5800,5800 元/m²,0.85%,0,0,1998,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.035572,34.966372,0
枣庄,泰鑫花园,2010薛城,城东区域,泰山中路,"近地铁,近学校,别墅,绿化好",0.66,6600,6600 元/m²,持平,0,3,2010,2026-05-27,二手房(0) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.275877,34.79688,0
枣庄,富丽华小区,2004滕州,荆河,青啤大道,"近地铁,近学校,小户型居多",0.5736,5736,5736 元/m²,5.21%,4,2,2004,2026-05-27,二手房(4) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.151507,35.063364,0
枣庄,中原西湖阳光,2018市中,东湖商圈,文化西路196号,,0.5895,5895,5895 元/m²,0.42%,20,5,2018,2026-05-27,二手房(20) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.534271,34.851853,0
枣庄,永兴路凤城小区,2018薛城,城西区域,"永兴路,近永福中路",,0.49,4900,4900 元/m²,持平,0,1,2018,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.284393,34.728669,0
枣庄,湖西景苑(A区),2013市中,东湖商圈,"建华西路,近衡山路","近地铁,近学校,大户型居多",0.6678,6678,6678 元/m²,1.15%,114,20,2013,2026-05-27,二手房(114) | 租房(20) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.519272,34.85305,0
枣庄,兴滕未来城,滕州,荆河,清河西路,,1.2,12000,12000 元/m²,持平,1,2,,2026-05-27,二手房(1) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.121202,35.076118,0
枣庄,环秀山庄,2015薛城,新城,"武夷山路,近光明大道","近地铁,近学校,大户型居多,户型丰富",1.1318,11318,11318 元/m²,0.34%,2,0,2015,2026-05-27,二手房(2) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.323759,34.810858,0
枣庄,市中区供电局宿舍,1993市中,东湖商圈,振兴南路丽波巷5号,,0.6,6000,6000 元/m²,持平,0,0,1993,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.254409,34.800883,0
枣庄,农机局旧宿舍(市中),2009市中,城东区域,龙头中路98号,,0.48,4800,4800 元/m²,持平,0,0,2009,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.556571,34.847432,0
枣庄,善国锦绣城锦园,滕州,北辛,平行路,,0.6933,6933,6933 元/m²,持平,8,10,,2026-05-27,二手房(8) | 租房(10) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.140588,35.116386,0
枣庄,中梁首府(公寓住宅),2021市中,城东区域,"东外环路,近光明中路","近地铁,近学校,次新小区",0.6145,6145,6145 元/m²,9.17%,37,6,2021,2026-05-27,二手房(37) | 租房(6) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.591824,34.835531,0
枣庄,阳春里,1998台儿庄,台儿庄城区,康泰路,,0.48,4800,4800 元/m²,持平,0,0,1998,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.729602,34.578133,0
枣庄,状元府(滕州),2009滕州,北辛,北辛中路,"近地铁,近学校,户型丰富",0.7432,7432,7432 元/m²,0.17%,227,47,2009,2026-05-27,二手房(227) | 租房(47) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.283966,34.800097,0
枣庄,善南组团二期小区,1998滕州,龙泉,善文街,,0.525,5250,5250 元/m²,持平,0,0,1998,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.169567,35.070418,0
枣庄,警校宿舍,1998市中,城北区域,文化东路,,0.485,4850,4850 元/m²,1.02%,0,0,1998,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.580326,34.853011,0
枣庄,嘉誉佳苑·四期,2023滕州,北辛,新华中路北侧，清河路西侧,"近地铁,近学校,低容积,双阳台,卧室全朝南,学校,购物中心,大户型,厨卫全明,南北通透",0.75,7500,7500 元/m²,持平,0,0,2023,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.144807,35.105049,0
枣庄,龙苑居,2014市中,城东区域,"光明东路,近解放中路","近地铁,近学校,别墅,绿化好",0.64,6400,6400 元/m²,持平,0,0,2014,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.574841,34.844764,0
枣庄,东盛花园,市中,城西区域,东盛路,,0.78,7800,7800 元/m²,持平,0,0,,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.587647,34.855236,0
枣庄,文鑫花园,2012薛城,新城,光明大道3285号,,0.6014,6014,6014 元/m²,1.04%,38,20,2012,2026-05-27,二手房(38) | 租房(20) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.31704,34.803891,0
枣庄,西门里小区,2018滕州,荆河,西门里街,"近地铁,近学校,小户型居多",0.56,5600,5600 元/m²,持平,1,0,2018,2026-05-27,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.159583,35.083398,0
枣庄,新兴路步行街(南区),1999滕州,荆河,府前路,,0.5582,5582,5582 元/m²,0.79%,1,18,1999,2026-05-27,二手房(1) | 租房(18) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.157935,35.081122,0
枣庄,中国银行宿舍(台儿庄),台儿庄,台儿庄城区,林运路1069号,,0.65,6500,6500 元/m²,持平,0,0,,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.323759,34.810858,0
枣庄,鸿鑫丽景南区,2020峄城,峄城城区,仙坛路10号,,0.5342,5342,5342 元/m²,2.96%,30,10,2020,2026-05-27,二手房(30) | 租房(10) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.602582,34.769142,0
枣庄,公路局宿舍(市中),2002市中,城西区域,青檀中路,,0.57,5700,5700 元/m²,持平,0,0,2002,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.560717,34.849086,0
枣庄,阳光国际,2013滕州,龙泉,学院东路,,0.8599,8599,8599 元/m²,1.06%,48,30,2013,2026-05-27,二手房(48) | 租房(30) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.182361,35.105642,0
枣庄,金泰家园,2009滕州,荆河,平行南路,"近地铁,近学校,小户型居多",0.4823,4823,4823 元/m²,6.82%,1,5,2009,2026-05-27,二手房(1) | 租房(5) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.154956,35.06354,0
枣庄,华滕小区,2011滕州,北辛,塔寺北路999号,,0.9774,9774,9774 元/m²,1.56%,18,4,2011,2026-05-27,二手房(18) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.172806,35.117257,0
枣庄,东泰花园B区,2005薛城,新城,"六盘山路,近黄河路",,0.7785,7785,7785 元/m²,3.00%,16,29,2005,2026-05-27,二手房(16) | 租房(29) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.314805,34.800595,0
枣庄,善国盛景,2016滕州,北辛,"通盛路,近科圣北路","近地铁,近学校,大户型居多,户型丰富",1.2952,12952,12952 元/m²,3.40%,45,3,2016,2026-05-27,二手房(45) | 租房(3) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.179801,35.117192,0
枣庄,水发澜悦龙城(别墅),2020薛城,城南区域,珠江路,"近地铁,近学校,别墅",1.19,11900,11900 元/m²,持平,0,0,2020,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.289424,34.767278,0
枣庄,清泉巷6号小区,2003薛城,城西区域,清泉巷,,0.63,6300,6300 元/m²,1.56%,0,0,2003,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.265303,34.788423,0
枣庄,凯润花园,2017薛城,新城,"黄河路1111号,近和谐路","近地铁,近学校,大户型居多,户型丰富",0.6668,6668,6668 元/m²,0.12%,129,55,2017,2026-05-27,二手房(129) | 租房(55) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.317907,34.799348,0
枣庄,龙府尚品,2012市中,城西区域,龙头西路7号,,0.943,9430,9430 元/m²,11.69%,24,8,2012,2026-05-27,二手房(24) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.552378,34.84592,0
枣庄,翔宇经典,2015滕州,北辛,塔寺北路,,0.8784,8784,8784 元/m²,0.10%,44,7,2015,2026-05-27,二手房(44) | 租房(7) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.169291,35.109957,0
枣庄,山樾兰庭,山亭,山亭城区,北京路,,1.12,11200,11200 元/m²,持平,1,0,,2026-05-27,二手房(1) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.447379,35.102372,0
枣庄,建华小区四期,2000市中,城北区域,"振兴路,近建华路","近地铁,近学校,小户型居多",0.5527,5527,5527 元/m²,持平,10,4,2000,2026-05-27,二手房(10) | 租房(4) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.564735,34.849567,0
枣庄,乐艺花苑,2004滕州,荆河,善国南路,,0.59,5900,5900 元/m²,11.94%,0,0,2004,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.167298,35.079533,0
枣庄,大同印象(西区),2018滕州,龙泉,"大同北路1789号,近清河路",,0.7331,7331,7331 元/m²,0.92%,33,22,2018,2026-05-27,二手房(33) | 租房(22) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.150182,35.094797,0
枣庄,新兴组团,2007市中,城西区域,龙头西路25号,"近地铁,近学校,小户型居多",0.6087,6087,6087 元/m²,12.25%,26,8,2007,2026-05-27,二手房(26) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.556125,34.863791,0
枣庄,运河监狱生活园区,2000滕州,善南,"昌茂街,近善国南路",,0.5204,5204,5204 元/m²,1.08%,0,0,2000,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.735319,34.566249,0
枣庄,保利海德佳园臻园(E区1-14号楼),2022滕州,北辛,学院东路,"近地铁,近学校,大户型居多,次新小区",1.0943,10943,10943 元/m²,1.97%,63,17,2022,2026-05-27,二手房(63) | 租房(17) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.19895,35.108192,0
枣庄,亿丰和馨园,2004滕州,龙泉,"大同北路,近红荷大道","近地铁,近学校,大户型居多",0.9079,9079,9079 元/m²,0.78%,37,8,2004,2026-05-27,二手房(37) | 租房(8) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.14849,35.114561,0
枣庄,立新嘉苑,1996市中,城北区域,解放北路278号,,0.7446,7446,7446 元/m²,持平,0,2,1996,2026-05-27,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.571144,34.854952,0
枣庄,城建中石玺悦城B区,2023滕州,荆河,振兴北路,"近地铁,近学校,大户型居多,次新小区",0.8666,8666,8666 元/m²,2.43%,4,0,2023,2026-05-27,二手房(4) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.133189,35.103119,0
枣庄,桂语风和(新房),2024滕州,北辛,滕州市红荷大道南侧，鑫旺街西侧,"近地铁,近学校,车位充足,高绿化率,大阳台,双卫生间,装修交付,大户型,厨卫全明,南北通透",0.78,7800,7800 元/m²,持平,5,0,2024,2026-05-27,二手房(5) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.138447,35.121576,0
枣庄,枣矿城壹号院(别墅),2018薛城,新城,"太行山路,近榴园旅游大道","近地铁,近学校,大户型居多,别墅",1.33,13300,13300 元/m²,持平,0,2,2018,2026-05-27,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.565658,34.770836,0
枣庄,中国银行宿舍,1998滕州,荆河,善国北路37号,,0.85,8500,8500 元/m²,持平,0,1,1998,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.545106,34.841017,0
枣庄,枣矿城壹号院(别墅),2018薛城,新城,"太行山路,近榴园旅游大道","近地铁,近学校,大户型居多,别墅",1.33,13300,13300 元/m²,持平,0,2,2018,2026-05-27,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.565658,34.770836,0
枣庄,科委宿舍,1990市中,城北区域,解放中路,"近地铁,近学校,小户型居多",0.6124,6124,6124 元/m²,4.74%,2,1,1990,2026-05-27,二手房(2) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.570298,34.854422,0
枣庄,新城富贵园,2018薛城,新城,武夷山路,,1.874,18740,18740 元/m²,13.69%,2,0,2018,2026-05-27,二手房(2) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.461217,35.095911,0
枣庄,科苑小区(别墅),2003薛城,城北区域,光明西路,"近地铁,近学校,小户型居多,别墅,绿化好",0.67,6700,6700 元/m²,持平,0,1,2003,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.269866,34.807875,0
枣庄,二十九中宿舍,2000薛城,城东区域,"永兴路,近德行南路","近地铁,近学校,小户型居多",0.66,6600,6600 元/m²,持平,0,0,2000,2026-05-27,二手房(0) | 租房(0) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.28784,34.7939,0
枣庄,安侨香樟园(别墅),2008薛城,新城,"祁连山路,近松花江西路","近地铁,近学校,别墅,绿化好",1.0774,10774,10774 元/m²,9.54%,0,2,2008,2026-05-27,二手房(0) | 租房(2) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.301257,34.810307,0
枣庄,远航未来城,2013市中,城西区域,文化西路25号,"近地铁,近学校,户型丰富",0.5596,5596,5596 元/m²,0.20%,147,162,2013,2026-05-27,二手房(147) | 租房(162) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.549175,34.849012,0
枣庄,府前商贸广场小区,1991滕州,荆河,"府前路,近西门里街",,0.71,7100,7100 元/m²,持平,0,1,1991,2026-05-27,二手房(0) | 租房(1) | 查看地图 | 生活配套 | 价格行情 | 小区相册 | 小区解读,117.16074,35.083088,0
